GeneID	GSM2440320	GSM2440321	GSM2440322	GSM2440323	GSM2440324	GSM2440325	GSM2440326	GSM2440327	GSM2440328	GSM2440329	GSM2440330	GSM2440331
100616464	0	0	0	0	0	0	0	0	0	0	0	0
729348	0	0	0	0	1	0	0	0	0	0	0	0
730198	0	1	0	1	12	20	1	0	0	0	0	0
4211	22	31	14	16	282	1315	7	10	34	7	1	7
100873998	1	0	0	1	2	26	0	1	1	0	0	0
100507073	1	0	0	1	1	9	0	0	0	3	0	1
101927577	0	0	0	0	0	23	0	0	0	0	0	0
101060019	0	0	0	0	0	1	0	0	0	0	0	0
102724321	0	0	0	0	0	1	0	0	0	0	0	0
105374785	2	0	0	4	1	0	0	0	0	0	0	0
102800447	0	0	0	0	0	6	0	0	0	0	0	0
644838	0	0	0	1	0	49	0	1	1	0	0	0
101927661	0	0	0	0	0	0	0	0	0	0	0	0
54465	16	18	19	28	46	32	18	19	26	29	4	10
107985891	0	0	1	1	1	0	0	0	0	4	0	0
105374786	2	1	3	0	4	0	0	0	0	21	2	0
102724373	1	1	0	0	1	0	0	0	0	6	1	0
101927701	0	0	0	0	0	0	1	0	0	0	0	0
10438	14	61	25	7	38	54	8	33	60	28	4	4
105374789	0	0	0	0	2	0	0	0	0	0	2	0
116143	105	153	150	161	277	207	127	258	393	307	217	72
56902	169	292	173	170	464	257	164	629	641	284	143	84
5534	95	85	74	47	73	105	44	94	139	108	26	29
107985892	0	1	1	1	0	0	0	0	2	0	0	1
25927	16	20	6	11	70	197	3	11	25	5	0	1
102724389	1	0	0	0	1	0	1	0	0	0	0	0
101927723	0	2	0	0	0	0	0	0	9	0	0	0
5341	29	95	33	11	91	93	10	38	224	17	1	7
554251	15	20	11	49	36	25	21	12	41	20	9	6
200558	10	15	6	14	14	18	5	11	20	5	0	1
10887	0	0	0	0	1	1	0	0	0	0	0	0
9938	176	262	43	109	283	177	76	184	122	67	11	107
105374790	0	2	0	0	0	0	0	0	0	1	0	2
105374791	0	0	0	0	0	0	0	2	0	0	0	0
107985893	0	0	0	0	0	0	0	1	1	1	0	0
27302	1	0	0	5	0	0	1	0	0	0	0	0
105374792	0	0	0	0	0	0	0	0	0	0	0	0
107985894	0	0	0	0	0	0	0	0	0	0	0	0
200504	0	0	0	0	0	0	0	0	0	0	0	0
56287	0	0	0	0	0	0	0	1	0	0	0	0
84168	40	161	131	59	2166	547	15	87	69	43	38	20
100423030	0	0	0	0	0	0	0	0	0	0	0	0
2673	523	697	293	600	802	127	359	307	767	510	72	123
27247	63	118	73	69	143	218	42	125	247	109	14	33
22848	391	313	578	950	549	397	210	604	1088	424	802	682
112268437	6	4	2	8	10	7	5	2	6	1	1	1
100124535	0	0	0	0	0	0	0	0	0	0	0	0
307	872	3760	727	603	2742	893	498	1159	2663	1458	119	195
107985770	5	13	6	8	8	16	48	11	15	10	55	2
64395	118	127	76	73	234	104	70	107	249	178	245	34
11017	79	154	76	61	189	152	70	139	316	128	8	14
4084	109	190	138	244	312	52	97	269	593	334	51	336
151516	20	24	25	12	195	72	32	40	116	16	11	13
400960	43	76	52	65	114	92	106	100	137	47	27	23
5093	2835	5702	2429	2413	6956	7009	2934	5361	8717	4165	129	412
100133985	8	1	3	30	30	7	24	13	57	14	21	9
54980	37	57	40	24	86	106	37	54	75	45	0	6
7072	289	577	166	170	993	407	205	196	449	184	21	48
100189231	1	0	0	0	0	0	0	0	0	1	0	0
100302268	0	0	0	0	0	0	0	0	0	0	0	0
51449	121	233	98	61	271	661	46	188	275	180	149	45
6637	515	1327	748	426	512	358	376	1801	2776	1531	36	184
84908	1204	1401	792	2308	2490	572	1451	2947	2878	1614	475	629
7039	201	213	173	112	303	15	54	88	590	190	1	11
100874273	0	0	0	0	0	0	0	0	0	0	0	0
107985895	0	0	0	0	0	0	0	0	0	1	0	0
119	4	1	0	3	49	61	0	0	2	0	1	1
105374794	0	0	0	0	0	0	0	0	0	0	0	0
344018	0	0	0	0	0	0	0	0	0	0	0	0
165530	6	4	1	8	18	43	1	9	0	3	3	2
50489	2	7	6	0	16	7	0	8	2	3	0	2
104355141	1	0	2	2	23	0	0	0	0	0	3	0
25806	5	5	0	25	85	22	3	6	9	5	16	4
525	20	14	19	42	260	24	18	12	21	11	9	8
101927750	2	0	1	5	1	3	0	0	0	0	1	1
105374795	0	4	0	0	7	6	2	1	1	1	0	0
79998	430	492	141	429	471	330	360	474	600	282	68	69
113419	618	1067	320	492	1085	1012	480	824	1317	568	345	127
105374796	0	1	0	1	0	0	1	0	0	0	1	0
79315	2	0	30	25	9	0	4	87	27	7	0	14
55577	1264	1353	863	2206	1987	2339	1410	2022	4375	1956	666	1092
84693	55	130	31	29	74	113	43	44	117	65	0	15
10199	124	445	155	107	230	206	139	234	460	184	10	30
400961	55	99	64	95	101	171	117	96	506	87	25	34
105374797	0	0	0	0	2	0	1	0	1	1	0	0
27332	210	310	283	412	285	310	222	367	504	331	41	118
8291	228	163	57	305	387	1928	77	263	637	260	172	105
107985896	0	0	0	0	0	0	0	0	0	0	0	0
105374798	0	0	0	0	0	0	0	0	0	0	0	0
56603	4	27	5	6	27	78	0	10	64	32	2	1
23233	94	134	37	75	210	484	69	76	138	60	3	4
6697	1787	1996	1363	3094	2487	1532	3095	3499	7015	3925	1348	997
2016	2	8	0	3	1	1	2	14	199	43	1	0
94097	651	951	202	1630	794	562	865	1212	1141	689	387	559
107985897	9	6	4	35	6	2	6	5	6	2	2	2
105374800	20	19	5	67	8	2	23	22	23	19	20	15
26056	703	905	408	825	1212	1015	325	953	1486	1014	184	353
344022	0	1	0	1	1	1	0	0	0	0	0	0
10322	1760	1819	752	2086	2275	738	2620	2136	2165	1237	1239	520
84279	660	1199	347	923	484	1098	614	891	4051	1812	822	677
10574	7602	9110	5399	7191	8307	6656	6217	16443	33515	11974	4851	3097
150726	536	627	1093	1748	1350	168	1592	1163	1964	514	220	222
1961	4	5	4	1	1	2	0	3	24	0	8	15
105374802	0	0	0	0	0	0	0	0	0	0	1	0
105374803	4	4	3	4	5	0	0	7	7	3	5	6
105374804	0	0	0	0	1	0	0	0	0	0	0	0
7840	128	245	106	99	339	271	136	165	260	213	26	25
100874291	9	4	3	16	5	3	17	1	16	5	8	6
9027	26	0	0	2	3	1	6	0	432	0	0	0
200420	1	2	0	4	4	3	5	1	12	5	2	0
112268418	0	1	1	0	0	2	0	1	1	1	0	0
51471	9	0	0	0	1	1	34	1	1334	3	0	1
51002	81	191	83	47	123	90	69	170	461	117	20	13
8446	124	163	100	83	301	158	100	171	359	131	4	19
388960	0	0	0	0	2	0	0	0	0	0	0	0
105374807	0	2	0	3	1	2	0	1	1	3	0	0
10617	327	770	172	255	648	525	234	305	614	296	21	57
112268419	24	52	20	17	102	75	26	29	80	24	3	4
72	154	680	262	351	4174	311444	24	736	680	199	387	141
1716	1177	880	403	988	1234	637	939	1149	1708	861	114	163
100874048	234	213	146	287	290	112	313	325	656	285	36	72
200424	227	567	166	463	1020	66	383	209	388	210	77	65
107985898	6	8	1	23	11	0	4	3	28	1	8	6
388962	181	451	178	99	205	144	118	334	1640	359	13	42
100507171	13	14	5	122	27	122	78	39	12	4	16	8
55233	306	660	280	217	588	642	228	430	974	422	25	86
10797	190	292	145	117	213	81	166	307	768	348	37	51
57835	41	45	35	30	42	57	46	61	95	71	18	17
1639	2208	2971	1498	2989	5074	5427	2920	4630	5780	3281	2379	1891
100189589	0	2	0	8	2	1	2	1	19	3	1	0
388963	142	93	133	293	166	280	323	125	418	209	139	86
84058	1653	931	1041	2800	1767	498	2578	1664	4052	1110	1214	736
6242	3223	2664	2029	3614	4128	558	3712	3138	6864	1695	1017	734
100532735	865	1058	635	1303	1615	1660	1356	1712	1786	1623	699	779
83444	230	306	199	381	620	288	362	553	659	501	216	177
23559	658	816	459	934	1080	1509	1027	1190	1209	1178	493	610
7841	3402	3535	2547	3897	4157	1356	4105	4307	6502	4939	1400	1823
116540	1361	1574	770	1429	1523	1151	1333	2552	3230	1799	837	1001
84865	236	359	297	374	509	219	313	518	1020	452	477	313
64427	407	596	186	455	999	708	623	296	686	339	47	58
85474	39	55	25	98	157	34	150	60	65	65	22	20
151534	268	227	137	602	598	131	800	221	243	333	47	49
84759	622	608	319	762	919	482	771	844	833	547	220	250
3196	1	5	0	11	34	51	2	46	6	22	1	2
165545	794	772	186	236	1321	24	238	319	33	774	81	231
550	8284	6472	7172	20705	13194	3603	21546	12577	19042	14179	5129	5876
27429	813	1058	540	996	1105	1256	1042	1392	2515	991	227	267
84695	542	507	330	852	618	731	697	833	1309	516	222	228
1796	985	1139	561	964	779	815	478	1433	1700	847	918	609
130951	10	9	7	13	6	9	7	5	8	4	1	1
10505	118	181	101	73	128	135	123	160	298	142	19	47
105374808	3	3	1	2	1	8	0	1	0	0	1	0
102724497	21	31	17	22	18	51	12	114	126	40	40	27
102724482	1	0	0	0	0	0	0	0	0	0	0	0
3099	464	1107	631	1250	842	20	863	859	1778	2287	44	660
102724515	3	6	0	3	3	0	0	5	5	34	1	9
105374809	82	176	63	107	126	182	50	487	872	343	14	55
101927861	5	4	0	4	2	0	0	2	0	17	3	12
56655	140	222	96	235	187	317	87	563	1143	389	34	96
6869	1	2	0	1	0	44	0	5	0	2	0	0
100846995	0	0	0	0	0	0	0	0	0	0	0	0
105374811	0	4	0	1	3	5	0	0	1	0	0	0
105374812	0	1	2	6	1	3	2	8	2	2	16	5
107985900	0	0	0	0	0	0	0	0	0	0	0	0
105374810	1	0	0	0	0	0	0	0	0	0	1	0
84141	107	157	38	125	154	15	43	176	389	10	20	5
101927884	19	18	2	8	8	0	6	23	50	2	5	9
9801	72	139	65	46	160	113	35	67	197	94	10	11
6936	51	66	36	32	85	92	35	65	91	47	102	19
105374813	0	1	0	0	2	1	0	0	1	1	0	0
105374814	0	0	0	0	0	0	0	0	0	0	0	0
80059	5	0	0	1	1	2	1	2	0	0	0	0
105374815	0	0	0	0	0	0	0	0	0	0	0	0
101927907	0	0	0	0	0	0	0	0	0	0	0	0
101927967	30	9	1	12	0	0	5	49	0	1	1	0
101927926	0	0	0	0	0	0	1	0	0	0	0	0
105374817	3	18	1	6	0	0	5	5	0	0	0	0
100170221	0	2	0	0	0	0	0	0	0	0	0	0
105374816	5	10	4	8	0	0	6	20	0	2	0	0
101927948	2	3	0	3	0	0	2	3	0	0	0	0
105374820	0	0	0	0	0	0	0	0	0	0	0	0
105374819	0	0	0	0	0	0	0	0	0	0	0	0
105374821	0	0	0	0	0	0	0	0	0	0	0	0
105374822	0	0	0	0	0	0	0	0	0	0	0	0
130120	1	79	0	0	0	0	16	1	0	0	0	0
5968	17	22	0	0	0	0	54	28	22	7	0	0
5967	305	11281	9	36	123	1	25995	12185	529	575	18	13
5969	0	0	0	0	0	0	0	0	0	0	0	0
5068	75	19231	2	0	261	4	114	2209	280	31	41	1608
107985902	0	29	0	2	0	0	0	0	0	0	0	0
105374823	0	3	0	0	0	0	0	0	0	0	0	0
101927987	0	0	0	0	0	0	0	0	0	0	0	0
1496	2	147	2	1	3	62	1	0	0	0	0	0
100422888	0	0	0	0	0	0	0	0	0	0	0	0
102465877	0	0	0	0	0	0	0	0	0	0	0	0
107985903	1	0	0	4	0	0	0	0	0	0	0	1
347730	0	2	2	3	33	210	0	0	6	0	0	0
107985904	0	0	0	5	0	0	0	0	0	0	2	0
105374824	0	0	0	0	0	0	0	0	0	0	0	0
105374827	0	0	0	0	0	0	0	0	0	0	0	0
100507201	0	0	0	0	0	0	0	0	0	0	0	0
102724542	0	1	0	0	0	1	2	0	0	0	0	1
105374828	0	0	0	0	0	0	0	0	0	0	0	0
105374829	0	0	0	0	0	0	0	0	0	0	0	0
105374831	0	0	0	0	0	0	0	0	0	0	0	0
1720	0	0	0	0	0	0	0	0	0	0	0	0
105374832	0	0	0	0	0	0	1	0	0	0	0	0
105374833	0	0	0	0	0	0	0	0	0	0	0	0
105374834	0	0	0	0	0	0	0	0	0	0	0	0
101928031	0	0	0	0	0	0	0	0	0	0	0	0
107985905	0	0	0	0	0	0	0	0	0	0	0	0
388965	0	4	0	1	1	1	0	1	1	0	0	0
8802	1263	3155	827	797	970	1866	607	2873	9083	1864	255	331
1768	15	16	13	30	88	5	20	46	75	27	13	7
107985906	1	6	0	0	0	0	0	1	4	1	0	0
129293	3384	2682	2539	5277	1525	30	6939	7084	5294	2234	1739	1408
105374837	1	1	0	0	1	2	1	3	0	0	0	1
105374836	1665	652	514	2537	1111	176	1971	1625	1089	1204	5643	2767
9168	91945	48804	46089	93834	67950	12203	82919	220739	170483	124396	176560	152205
105374838	27	30	30	43	54	3	59	36	62	42	10	11
56888	556	1027	324	452	676	570	369	856	1311	674	59	124
100996478	0	0	0	4	1	0	0	0	1	0	0	0
83439	271	138	122	323	405	901	232	191	194	106	65	75
100874334	0	0	0	0	1	2	0	0	0	0	0	0
102724579	0	0	0	0	0	0	0	0	0	0	0	0
105374839	0	0	1	0	0	2	0	4	6	4	5	2
100996506	12	48	13	8	52	12	13	20	25	17	4	3
10618	1839	3516	1649	922	1846	2415	715	4031	4142	2953	4463	1497
54884	1724	2543	1037	974	1527	1223	1827	1531	4336	2306	97	554
84173	593	753	641	699	900	903	894	690	1229	1067	208	319
822	7050	5454	1541	3381	6227	642	2324	14185	3573	8497	4283	4027
105374841	46	34	9	3	32	12	3	147	45	102	1	4
284948	23	22	117	18	97	10	54	27	39	130	499	7
100630918	135	78	57	284	365	168	268	103	263	201	14	49
4144	1820	1733	1315	3576	2886	1776	2463	3707	3609	2346	1461	1557
2677	2177	1539	1463	3963	2992	1603	2743	4214	4461	2987	1807	1840
8673	4144	5114	2234	3670	3775	393	2335	7052	12772	6045	4495	3808
10791	611	505	113	846	534	1966	148	374	561	435	603	418
51255	2194	2980	1029	2778	2606	1839	1696	4461	6048	3454	2063	1708
129303	644	561	407	788	787	819	821	826	735	434	220	263
10713	885	1118	546	921	1357	868	922	1274	1938	1162	53	204
388969	616	814	375	1170	1444	499	885	890	934	989	452	415
6439	3	3	2	0	0	1	2	10	3	1	1	2
105374842	0	0	0	3	1	4	0	0	2	0	0	0
10578	24	149	10	18	143	51	152	597	563	245	207	1014
84913	299	71	27	91	127	881	23	1789	15	702	140	484
102466516	0	0	0	0	0	0	0	0	0	0	0	0
284950	0	0	0	0	0	1	0	3	1	2	0	2
8869	42	115	42	27	178	126	17	169	97	292	22	138
101928113	1	0	0	0	0	1	0	3	2	1	0	1
112268420	0	1	0	2	1	3	1	6	3	5	0	1
105374843	0	0	0	0	1	2	0	0	0	0	0	0
25885	955	1591	1255	1303	2435	563	1538	2008	3771	1569	586	492
55037	1080	1872	709	936	1677	621	1098	1770	3496	997	183	271
692225	2	9	6	20	39	8	11	5	18	5	1	0
10989	1130	2023	885	733	1530	2149	703	2168	5751	1727	129	254
100616159	0	0	0	0	0	0	0	0	0	0	0	0
51318	438	782	273	550	469	695	426	900	2327	757	93	185
65055	2	141	1	36	20	630	4	6	143	2	0	5
55818	119	354	118	108	213	288	133	79	243	80	10	39
100526767	392	710	295	391	693	1512	231	1334	1647	661	209	221
51652	372	703	290	361	677	1500	207	1344	1645	668	211	222
105374845	0	0	0	1	4	3	0	1	1	2	0	0
7844	116	115	84	123	174	185	86	85	211	150	10	55
64795	151	330	126	306	325	318	186	143	321	117	40	49
925	56	53	10	13	56	51	19	64	80	50	6	56
105374846	0	1	2	4	1	0	1	2	8	2	1	0
926	34	40	18	21	30	33	13	105	171	34	26	54
100286979	0	2	1	2	4	0	0	2	5	0	0	0
400966	24	11	5	10	5	11	10	11	16	5	9	55
5343	109	18	9	12	13	7	16	17	18	8	1	11
285074	431	446	157	653	250	147	493	477	449	184	170	169
107985772	0	0	0	0	0	0	0	0	0	0	0	0
102724642	15	33	4	43	33	24	24	16	38	7	0	0
100616370	1	1	0	0	1	0	0	0	0	0	0	0
107985771	0	0	0	0	1	3	0	1	0	0	0	0
105374847	0	0	1	1	2	0	0	0	0	0	1	0
107985908	0	1	0	0	4	1	1	1	2	0	0	0
105374848	1	1	0	4	3	0	1	3	6	1	1	0
105377635	1	0	0	0	0	1	0	0	0	0	0	0
101928173	55	47	13	61	77	11	24	69	44	25	18	41
112597	583	517	267	1020	820	123	241	1601	1292	454	931	844
101928152	23	32	9	28	13	5	5	30	22	44	1	13
107985909	0	3	0	3	1	1	0	1	3	0	0	1
100616499	0	0	0	0	0	0	0	0	0	0	0	0
101928214	13	7	36	32	28	1	12	41	19	20	95	19
730268	399	390	187	568	319	134	426	434	362	145	168	149
5342	140	20	15	18	19	13	15	14	19	4	3	11
729857	9	5	3	8	2	3	4	4	7	1	17	9
105374851	1	0	0	0	0	0	0	0	0	0	0	0
105374852	5	11	5	23	3	0	0	1	26	28	0	0
51315	125	316	133	255	142	178	141	88	169	256	31	37
150572	16	1	8	0	4	350	0	2	10	4	0	0
100616447	0	0	0	0	0	0	0	0	0	0	0	0
2168	42548	93875	4035	41255	152	154	1757	6062	21143	6571	221	6409
101928347	3	5	1	11	3	4	1	3	6	4	0	0
55258	1024	1011	1032	3331	1924	1653	983	1393	1831	1554	100	578
344167	2	0	0	0	0	0	0	0	0	0	0	0
200523	0	0	0	0	0	0	0	0	0	0	0	0
101928371	5	25	2	1	17	9	1	3	12	1	0	2
9451	28	66	11	18	52	31	15	27	70	26	2	13
101928403	13	15	4	6	26	7	18	2	11	16	0	0
102724805	6	5	6	9	44	10	9	7	3	9	0	3
22934	622	1105	405	738	1621	206	668	1064	1491	497	55	146
105374853	0	1	1	0	2	0	0	0	2	0	1	1
645784	0	22	12	0	7	0	4	19	2	0	0	43
105374855	0	14	1	0	8	0	0	9	2	0	0	36
100616399	0	0	0	0	1	0	0	0	0	0	0	0
105374854	4	46	3	2	17	2	2	40	7	1	0	147
3514	7238	196114	11047	1639	24990	2720	4143	165952	10561	1277	1095	577660
28946	104	2268	46	10	333	24	16	1606	59	1	0	3815
28947	149	6278	217	29	580	57	59	2754	177	26	9	6514
28948	37	1311	29	0	154	20	15	1142	0	3	0	3136
28949	121	3028	47	2	109	51	32	2543	114	10	1	4571
28950	107	4767	173	15	316	51	30	2806	513	27	10	3983
28908	93	5986	41	11	122	52	10	666	73	4	1	791
28907	0	7	0	0	0	0	0	0	0	0	0	0
28905	0	0	0	0	0	0	0	0	0	0	0	0
28929	0	0	0	0	0	0	0	16	0	0	0	0
28299	29	2601	21	0	201	17	13	1881	45	15	2	267
28943	14	544	6	1	83	12	4	192	7	1	0	34
28915	7	28	0	0	0	0	0	5	1	0	0	163
28942	2	22	0	0	1	2	1	2	0	0	0	9
28941	12	1950	6	1	47	4	4	762	85	4	0	64
28928	0	0	0	0	0	0	0	1	0	0	0	0
28914	64	2051	29	11	112	30	11	1971	109	6	4	957
28940	10	666	15	0	10	7	1	437	6	4	0	798
28939	1	496	3	0	0	1	0	70	2	0	0	22
28927	0	0	0	0	0	0	0	0	0	0	0	0
28913	32	2359	104	5	68	22	11	2167	30	12	0	2428
28938	7	3083	16	2	16	6	0	127	37	4	0	1121
28937	12	391	10	0	61	3	1	318	42	9	0	7
28926	0	0	0	0	0	0	0	0	0	0	0	0
28925	0	0	0	0	0	0	0	0	0	0	0	0
28912	85	4622	225	14	477	46	38	2151	1421	21	1	1378
28906	3	38	0	1	17	2	0	107	0	0	0	28
28936	0	9	0	0	0	0	0	0	0	0	0	0
28924	0	0	0	0	0	0	0	0	0	0	0	0
28923	30	396	41	0	0	7	1	201	0	6	0	22
28911	0	0	0	0	0	0	0	0	0	0	0	0
28922	1	11	0	0	0	0	0	2	1	0	0	13
28935	15	747	7	0	66	7	1	173	5	4	0	18
28921	17	483	18	0	38	9	11	538	33	4	0	63
28920	15	333	2	3	1	0	0	6	0	1	0	482
107985910	1	0	0	0	0	0	0	0	0	0	0	10
28919	37	4499	18	3	157	16	4	569	0	15	0	214
28910	0	0	0	0	0	0	0	0	0	0	0	1
28934	0	0	0	0	0	0	0	1	0	0	0	0
28933	8	460	12	0	40	17	1	375	8	2	0	44
28909	0	0	0	0	0	0	0	0	0	0	0	0
28932	0	0	0	0	0	0	0	0	0	0	0	0
28918	0	0	0	0	0	0	0	0	0	0	0	0
28931	2	3	0	0	1	0	0	66	1	0	0	32
28917	0	0	0	0	0	0	0	0	0	0	0	0
28930	29	1896	27	2	273	11	2	1481	13	1	0	1422
28916	1	1	0	1	0	0	0	12	0	0	0	2
107985911	277	208	122	668	547	325	665	1321	1199	140	586	119
101927050	0	0	0	0	0	0	0	0	0	0	0	0
105374862	0	0	0	0	0	0	0	0	0	0	0	0
28878	1	5	0	1	1	0	0	17	0	0	0	3
28893	23	1230	15	3	143	9	3	741	17	0	0	852
28879	0	0	0	0	0	0	0	0	0	0	0	0
28894	0	3	0	0	0	0	0	2	0	0	0	2
28880	0	0	0	0	0	0	0	0	0	0	0	0
28895	0	0	0	0	0	0	0	0	0	0	0	0
28871	0	0	0	0	0	0	0	0	0	0	0	0
28896	7	153	5	1	28	9	0	184	4	2	0	74
28897	0	0	0	0	0	0	0	0	0	0	0	0
28872	0	0	0	0	0	0	0	0	0	0	0	1
28881	7	2057	3	0	55	7	3	321	0	5	0	148
28882	8	34	1	0	7	2	0	23	0	0	0	18
28883	22	353	20	1	96	9	8	524	29	7	0	69
28898	1	49	0	0	11	1	0	7	0	0	0	2
28884	1	0	0	0	0	0	0	0	0	0	0	1
28873	0	0	0	0	0	0	0	0	0	0	0	0
28885	1	205	1	0	0	0	0	20	0	1	0	44
28886	0	0	0	0	0	0	0	0	0	0	0	0
28899	0	0	0	0	0	0	0	0	0	0	0	0
28870	3	47	0	0	2	0	0	6	0	0	0	2
28874	3	473	22	1	16	3	6	298	48	1	0	84
28887	0	0	0	0	0	0	0	0	0	0	0	0
28888	0	34	0	0	0	0	0	0	0	0	0	0
28869	0	1	0	0	0	0	0	0	0	0	0	0
28900	2	65	0	0	2	0	0	23	2	0	0	2
28901	0	180	5	0	1	2	0	148	2	0	0	29
28875	11	862	31	1	23	8	1	781	11	3	1	359
28889	0	0	0	0	0	0	0	0	0	0	0	0
28902	1	35	7	0	1	0	0	15	1	0	0	12
28903	3	104	2	0	2	2	1	20	1	0	0	97
28876	3	233	2	0	2	3	1	78	5	0	0	67
28890	0	0	0	0	0	0	0	0	0	0	0	0
28892	0	8	0	0	0	0	0	0	0	0	0	0
28891	0	7	0	0	0	0	0	1	0	0	0	1
28904	0	320	0	0	0	0	0	1	0	0	0	5
28877	0	20	1	0	1	1	0	21	1	0	0	18
101060017	1	0	0	1	0	0	0	0	0	0	0	0
101930047	1	0	0	0	0	0	0	0	1	0	0	0
101926969	3	3	2	1	8	15	1	3	3	0	7	2
654342	127	121	17	204	234	167	162	746	590	94	46	103
107985798	1	0	0	0	0	0	0	0	0	0	0	0
105374868	1	1	0	1	1	1	0	1	1	0	1	1
645367	0	0	0	0	2	0	1	2	1	0	0	11
440888	0	0	0	0	0	0	0	0	0	0	0	0
728034	61	18	7	74	28	50	10	52	91	74	0	15
107985915	1	1	0	7	3	2	0	2	7	5	0	0
100133920	0	1	0	0	0	0	0	0	1	0	0	0
100509620	2	2	1	7	0	1	0	3	2	0	0	0
107985916	0	0	0	0	0	0	0	0	0	0	0	0
90499	0	0	0	1	0	0	0	0	0	0	0	0
729171	0	0	0	0	0	0	0	1	1	0	0	0
442028	0	0	0	0	0	0	0	0	0	0	0	0
150483	1	1	0	0	0	1	4	0	0	1	0	0
105373487	0	0	0	0	0	0	0	0	0	0	0	0
4118	15	21	2	0	4	667	4	14	4	2	4	21
105373488	0	1	0	0	0	1	0	0	0	0	0	0
64969	2532	2507	1934	4101	2935	1676	2659	5698	10048	4043	4435	2618
84874	377	513	426	587	896	441	636	453	284	449	154	108
7549	17	21	21	11	54	75	24	17	60	23	4	1
150696	157	57	304	497	1245	130	94	1671	1227	1929	265	368
30818	43	18	12	14	77	562	11	10	44	3	23	6
51011	1040	767	831	1578	1380	764	1287	1640	2843	2139	1187	655
653192	0	0	0	0	0	0	0	0	0	0	0	1
107985917	28	16	97	10	72	7	0	2	25	8	684	29
129868	0	0	0	0	0	0	0	0	0	0	0	1
105373490	3	0	0	5	3	1	0	0	0	0	0	0
101926959	0	0	0	0	0	0	0	0	1	0	0	0
105373492	0	0	0	0	0	0	0	0	3	0	0	0
150759	82	68	51	99	54	53	73	141	141	167	6	71
400986	7	13	2	26	9	3	10	16	28	21	6	21
729234	211	143	142	430	180	262	372	280	458	476	174	150
150763	224	135	123	472	203	255	381	268	457	429	223	182
105373493	1	0	0	0	0	0	0	0	2	0	0	0
105373494	0	0	0	1	1	0	0	0	1	0	0	0
151	23	69	3	12	5	51	5	32	57	31	29	14
431705	13	11	24	15	23	7	17	38	148	29	12	49
1844	250	208	330	1211	455	57	286	876	1291	366	44	101
56910	1987	2634	762	2381	1851	1308	1279	3297	3380	978	500	485
285033	77	151	71	152	225	115	123	168	324	148	99	68
109623481	1	1	0	0	0	0	0	1	3	1	0	0
55654	1481	2089	931	1992	2217	2238	1093	2125	3418	2044	605	867
9391	2290	2048	1752	3551	3500	1532	2485	3085	5674	3138	2204	1315
23020	5217	7694	3683	8450	9375	5456	7053	7621	10467	4959	1437	1573
150771	22	36	17	98	41	21	11	93	55	16	18	37
23397	294	526	231	327	591	9	239	542	1398	638	10	65
93082	127	49	19	72	187	0	191	66	126	36	10	63
105373496	4	2	2	2	0	8	5	1	2	1	0	4
10865	1407	710	1724	1326	2162	1258	1047	1984	4317	2323	1330	949
55683	817	1283	505	586	1718	1073	516	613	1390	597	93	122
90342	6	6	3	3	79	13	1	4	8	1	3	1
81562	235	416	125	263	382	561	256	227	459	212	58	69
26504	620	1376	310	760	1918	272	660	982	1452	968	50	150
100422928	0	0	0	0	0	0	0	0	0	0	0	0
100506036	4	9	6	34	15	12	15	8	11	6	3	1
26505	710	1254	524	1129	1662	1167	1047	723	1890	723	997	396
200539	120	125	140	404	192	104	468	113	349	191	38	73
51239	545	698	215	628	660	426	338	1087	1521	683	292	282
54910	1078	1421	535	499	2527	4818	381	1571	1527	765	208	302
51252	6	4	3	8	87	100	4	25	3	5	35	10
101927053	2	0	0	1	1	2	0	0	1	0	0	0
151313	248	216	198	550	388	571	538	986	1090	596	365	260
375248	86	87	83	191	94	69	165	147	169	141	43	90
100506076	310	593	276	350	382	208	133	590	599	242	10	98
107985920	0	1	0	0	1	0	0	5	2	1	0	0
100506123	321	576	279	336	358	200	145	626	607	259	9	90
57730	91	82	70	199	101	52	169	155	194	149	44	82
105373499	0	0	0	0	0	0	0	0	0	0	0	0
1329	13587	17033	5778	19320	10405	9269	10699	20883	57262	17778	7982	6968
10120	2563	3254	1483	2623	2879	3272	2125	4475	5755	3830	330	737
728537	63	91	69	131	140	49	86	97	122	89	10	18
7535	232	414	37	72	655	178	118	362	227	207	29	337
23505	220	611	187	168	704	450	147	203	463	322	23	24
107985921	0	15	1	0	3	3	2	1	1	0	0	0
105373501	0	0	0	0	0	0	0	0	0	0	0	0
200403	3	0	2	3	7	0	0	7	7	62	3	5
1261	0	0	0	0	0	92	0	0	0	0	0	1
3631	194	359	152	218	456	757	188	265	384	237	72	79
493753	194	472	242	219	434	380	228	346	475	353	15	53
25972	62	175	47	58	163	187	59	97	137	85	9	17
11320	290	323	73	342	121	80	312	98	475	84	32	57
107985922	1	1	0	10	1	5	6	0	5	3	2	0
101927070	4	12	4	9	10	10	3	5	17	5	7	7
343990	156	217	157	234	576	39	348	296	756	235	31	58
80705	13	55	20	43	45	22	23	73	93	33	9	16
150590	56	108	48	78	98	3	57	187	164	142	113	46
51601	12	13	24	2	32	32	19	23	29	20	11	8
129531	131	189	116	99	244	133	163	179	226	192	29	27
51263	181	412	192	180	307	301	69	463	734	301	92	65
254773	4	2	18	6	3	2	7	8	12	2	15	3
